kind,id,payload_json
annotation,annotation_67471c4724b7154ac9c01b27cc9e02cf28d07a55411c9d871d0924a8937f39fd,"{""id"":""annotation_67471c4724b7154ac9c01b27cc9e02cf28d07a55411c9d871d0924a8937f39fd"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_691c0d6862289f889c965c09b40257c31ca1094a1d1af662ac451aae9875a2af,"{""id"":""annotation_691c0d6862289f889c965c09b40257c31ca1094a1d1af662ac451aae9875a2af"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-event-paltering-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-02T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_6f34d4e493ba9367d11bd37e203dde53d586054abaa26b827ad7a97545b0ed24,"{""id"":""annotation_6f34d4e493ba9367d11bd37e203dde53d586054abaa26b827ad7a97545b0ed24"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_6f5a27301ac6dd6a96b3c3fbcdbba4f6883013995142f91c39e56931edd6f462,"{""id"":""annotation_6f5a27301ac6dd6a96b3c3fbcdbba4f6883013995142f91c39e56931edd6f462"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-signature-of-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.95"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_6f7eb8bc50619ce2b6c1d7c495826fe00fbcb2b4573c6dda04d7f7a806a4b61b,"{""id"":""annotation_6f7eb8bc50619ce2b6c1d7c495826fe00fbcb2b4573c6dda04d7f7a806a4b61b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-greensleeves-anonymous""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/standpoint-musicological-consensus""},""graph"":{""kind"":""default""}}"
annotation,annotation_6fa144da7821a109a246c37f364591e1044b026ceb9b845dae433beceb384a7e,"{""id"":""annotation_6fa144da7821a109a246c37f364591e1044b026ceb9b845dae433beceb384a7e"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-dupe-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-11T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_6fe0ac0cd0ea0f910396bb8706e444a508389c8c3755be6d5a5584d8ff91dd3e,"{""id"":""annotation_6fe0ac0cd0ea0f910396bb8706e444a508389c8c3755be6d5a5584d8ff91dd3e"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fabrication-verification-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-08T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_70af5a7e82312ffeae94996905dd43baf1e7d0662b3e12c230b756a94034aafb,"{""id"":""annotation_70af5a7e82312ffeae94996905dd43baf1e7d0662b3e12c230b756a94034aafb"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-mark-holder-acme""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.6"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_764be486ff727bf1668924bcfebba71d57f726e28e06e0428f5b58f26df33ab5,"{""id"":""annotation_764be486ff727bf1668924bcfebba71d57f726e28e06e0428f5b58f26df33ab5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-alice-birthdate""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2021-03-14T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_76a42b39d4b6fa4e45f66e5ae4152735c07f66562b1a5d6d4e277d163c15fb2b,"{""id"":""annotation_76a42b39d4b6fa4e45f66e5ae4152735c07f66562b1a5d6d4e277d163c15fb2b"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-belief-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-downstream""},""graph"":{""kind"":""default""}}"
annotation,annotation_7813d7363b0b7842b692ddaa6d39ad72ac60f4ca9b2559fdda7d15041ac1bf0d,"{""id"":""annotation_7813d7363b0b7842b692ddaa6d39ad72ac60f4ca9b2559fdda7d15041ac1bf0d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-myth-propagation-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-factchecker""},""graph"":{""kind"":""default""}}"
annotation,annotation_78f1d8d1e56ff502bab180d01aac6d27bca639ab6782e9ba822ea357b2043094,"{""id"":""annotation_78f1d8d1e56ff502bab180d01aac6d27bca639ab6782e9ba822ea357b2043094"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-greensleeves-henry-viii""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/conceivable""},""graph"":{""kind"":""default""}}"
annotation,annotation_799e8458be77ad2aaad6675d2bc437f46d2409b7c99f5ce7ae19c8f1f63f3b8e,"{""id"":""annotation_799e8458be77ad2aaad6675d2bc437f46d2409b7c99f5ce7ae19c8f1f63f3b8e"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-telling-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.65"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_7cfa5f812e29014c3dbbced53051ff677341404ebc657422949834165b98f879,"{""id"":""annotation_7cfa5f812e29014c3dbbced53051ff677341404ebc657422949834165b98f879"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-license""},""predicate"":""https://blackcatinformatics.ca/gmeow/mappedFrom"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/src-license-deed""},""graph"":{""kind"":""default""}}"
annotation,annotation_7e5302edeee7e5c5ca79c13733897d7b3b607a9601e7e50f8894ebc5c9929bb6,"{""id"":""annotation_7e5302edeee7e5c5ca79c13733897d7b3b607a9601e7e50f8894ebc5c9929bb6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-09T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_7e6897d3d3fdb93c5f91984337c51cfde52a6afab1014c0666fa79736e8aff98,"{""id"":""annotation_7e6897d3d3fdb93c5f91984337c51cfde52a6afab1014c0666fa79736e8aff98"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_8033a578a9c2678182093cdcf80ed8ed9840227d08a85bc7e78a38e2ceabc360,"{""id"":""annotation_8033a578a9c2678182093cdcf80ed8ed9840227d08a85bc7e78a38e2ceabc360"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-downstream-belief-veridicality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.75"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_80dae07b5f7d6899a19e30fd77950b96915b829f8f770f8a4ccc1f98a20e6185,"{""id"":""annotation_80dae07b5f7d6899a19e30fd77950b96915b829f8f770f8a4ccc1f98a20e6185"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-participant-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_839ac5b51a82b900812a2a7dac9d5c783cb86499663dc60b140e350e94e3d172,"{""id"":""annotation_839ac5b51a82b900812a2a7dac9d5c783cb86499663dc60b140e350e94e3d172"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-fiction-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.95"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_84301a27ad05e4da0a909dfbce859503ca95c9b9aa71ccf6b2abda5b6dd51532,"{""id"":""annotation_84301a27ad05e4da0a909dfbce859503ca95c9b9aa71ccf6b2abda5b6dd51532"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-mark-holder-acme""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/standpoint-acme""},""graph"":{""kind"":""default""}}"
annotation,annotation_84746f66f477a8a12a068f68b8c7179818592c1cc848f625295ed168b056663d,"{""id"":""annotation_84746f66f477a8a12a068f68b8c7179818592c1cc848f625295ed168b056663d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_853458e322e819a0fd4b7cc946e737b5e997fb0f9958be78abf42af45daabc53,"{""id"":""annotation_853458e322e819a0fd4b7cc946e737b5e997fb0f9958be78abf42af45daabc53"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-projected-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-forger""},""graph"":{""kind"":""default""}}"
annotation,annotation_858bd62e16c808a732f79ea0a3815dca20d301990685dbb654366e303161db02,"{""id"":""annotation_858bd62e16c808a732f79ea0a3815dca20d301990685dbb654366e303161db02"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-impersonation-implicates-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_85a24e76e99030ad34c0f498629c58b2e2920a003e221cc2c9ca38c9f7dc4115,"{""id"":""annotation_85a24e76e99030ad34c0f498629c58b2e2920a003e221cc2c9ca38c9f7dc4115"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-bullshit-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.65"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_85a699540545f9a283b92bdc09c114c9e2de928913555a6bd4920523b6863925,"{""id"":""annotation_85a699540545f9a283b92bdc09c114c9e2de928913555a6bd4920523b6863925"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-not-math-rock-band""},""predicate"":""https://blackcatinformatics.ca/gmeow/standpointModality"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/refuted""},""graph"":{""kind"":""default""}}"
annotation,annotation_85e90fed9516f4829b10d8cd1b5723f7fc6dea1340a62f183ffb87bca0655917,"{""id"":""annotation_85e90fed9516f4829b10d8cd1b5723f7fc6dea1340a62f183ffb87bca0655917"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-repo-spdx""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.7"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_867048e20b0145610190fdd42550456a34abdf47126c8d2e8d9d4e12857036e6,"{""id"":""annotation_867048e20b0145610190fdd42550456a34abdf47126c8d2e8d9d4e12857036e6"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/claim-ai-german-sixth""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/music/ai-chord-model-v3""},""graph"":{""kind"":""default""}}"
annotation,annotation_86a6969d323f6acdebbd675d159a346ee24c1f113d1fb58456b2879e137a6ec5,"{""id"":""annotation_86a6969d323f6acdebbd675d159a346ee24c1f113d1fb58456b2879e137a6ec5"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-self-deception-projected-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2026-06-06T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_87036ba1c637dedbf0f65865b3d1685c068ed8e1e156641e812ba81d5d67e379,"{""id"":""annotation_87036ba1c637dedbf0f65865b3d1685c068ed8e1e156641e812ba81d5d67e379"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-omission-held-modality-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-deceiver""},""graph"":{""kind"":""default""}}"
annotation,annotation_8721ab70ab0439ff5a2bf36a9bad128bce520ee81ce54b207f9a48a17b2bd464,"{""id"":""annotation_8721ab70ab0439ff5a2bf36a9bad128bce520ee81ce54b207f9a48a17b2bd464"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-forgery-implicates-signature-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/accordingTo"",""object"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/standpoint-investigator""},""graph"":{""kind"":""default""}}"
annotation,annotation_877765c5bd3ccc7bc4bc91ad934da23e991d54a99bf3ceaf4ef8b04dea595c97,"{""id"":""annotation_877765c5bd3ccc7bc4bc91ad934da23e991d54a99bf3ceaf4ef8b04dea595c97"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-date-julian-1582""},""predicate"":""https://blackcatinformatics.ca/gmeow/assertedAt"",""object"":{""kind"":""literal"",""lexical"":""2020-01-01T00:00:00Z"",""datatype"":""http://www.w3.org/2001/XMLSchema#dateTime"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_88f5630a4090235a919876032162c411b7f30c95aec7d03e372daeb9084cc34d,"{""id"":""annotation_88f5630a4090235a919876032162c411b7f30c95aec7d03e372daeb9084cc34d"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-disinformation-origin-deceiver-role-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.9"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_89a109cc7f3317c85e21dc17ae225e8a80370750ac00f5e178611d3d31b6492e,"{""id"":""annotation_89a109cc7f3317c85e21dc17ae225e8a80370750ac00f5e178611d3d31b6492e"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-distortion-held-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.7"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_8af1b7036f7470d01c74a86bcdc45cdfd3193942d58ccdb4495f4cdb1d4666d2,"{""id"":""annotation_8af1b7036f7470d01c74a86bcdc45cdfd3193942d58ccdb4495f4cdb1d4666d2"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/claim-paltering-implicates-001""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.75"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
annotation,annotation_8b7169ccac377cb7269aa6187682686ddd8718bef784c6e5db48cbebf5b1f841,"{""id"":""annotation_8b7169ccac377cb7269aa6187682686ddd8718bef784c6e5db48cbebf5b1f841"",""reifier"":{""kind"":""iri"",""value"":""https://blackcatinformatics.ca/gmeow/examples/rights/claim-photo-copyright-holder""},""predicate"":""https://blackcatinformatics.ca/gmeow/confidence"",""object"":{""kind"":""literal"",""lexical"":""0.85"",""datatype"":""http://www.w3.org/2001/XMLSchema#decimal"",""language"":null,""direction"":null},""graph"":{""kind"":""default""}}"
